"No.","Time","Source","Destination","Protocol","Length","Info"
"591","1.117619","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","Application Data [TCP segment of a reassembled PDU]"
"592","1.117621","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=420825 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"593","1.117623","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=422075 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"594","1.117624","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=423325 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"595","1.117626","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=424575 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"596","1.117627","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=425825 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"597","1.117629","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=427075 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"598","1.117631","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=428325 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"599","1.117632","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=429575 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"600","1.117634","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=430825 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"601","1.117635","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=432075 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"602","1.117637","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=433325 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"603","1.117868","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=434575 Win=131072 Len=0"
"604","1.118536","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=434575 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"605","1.118539","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","Application Data, Application Data"
"606","1.118546","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","56","https(443)  >  54376 [PSH, ACK] Seq=437075 Ack=2455 Win=32768 Len=2 [TCP segment of a reassembled PDU]"
"607","1.118547","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=437077 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"608","1.118555","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1000","https(443)  >  54376 [ACK] Seq=438327 Ack=2455 Win=32768 Len=946 [TCP segment of a reassembled PDU]"
"609","1.118562","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=439273 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"610","1.118565","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=440523 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"611","1.118570","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=441773 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"612","1.118699","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=443023 Win=131072 Len=0"
"613","1.131019","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=443023 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"614","1.131021","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=444273 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"615","1.131026","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=445523 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"616","1.131027","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=446773 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"617","1.131028","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=448023 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"618","1.131119","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=449273 Win=131072 Len=0"
"619","1.134234","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=449273 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"620","1.134236","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=450523 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"621","1.134307","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=451773 Win=131072 Len=0"
"622","1.138706","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=451773 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"623","1.138708","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","Application Data [TCP segment of a reassembled PDU]"
"624","1.138714","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=454273 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"625","1.138715","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=455523 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"626","1.138716","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=456773 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"627","1.138827","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=458023 Win=131072 Len=0"
"628","1.141118","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=458023 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"629","1.142958","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=459273 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"630","1.143071","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=460523 Win=131072 Len=0"
"631","1.143968","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=460523 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"632","1.147127","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=461773 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"633","1.147129","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","103","https(443)  >  54376 [ACK] Seq=463023 Ack=2455 Win=32768 Len=49 [TCP segment of a reassembled PDU]"
"634","1.147130","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=463072 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"635","1.147136","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=464322 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"636","1.147138","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=465572 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"637","1.147139","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=466822 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"638","1.147140","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=468072 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"639","1.147141","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","Application Data, Application Data"
"640","1.147142","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=470572 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"641","1.147144","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=471822 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"642","1.147145","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=473072 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"643","1.147146","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=474322 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"644","1.147272","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=475572 Win=131072 Len=0"
"645","1.148630","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=475572 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"646","1.148632","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=476822 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"647","1.148636","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=478072 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"648","1.148703","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=479322 Win=131072 Len=0"
"649","1.152482","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=479322 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"650","1.152485","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=480572 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"651","1.152490","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=481822 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"652","1.152493","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=483072 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"653","1.152495","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=484322 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"654","1.152498","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","Application Data [TCP segment of a reassembled PDU]"
"655","1.152501","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=486822 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"656","1.152504","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=488072 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"657","1.152506","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=489322 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"658","1.152508","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=490572 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"659","1.152510","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=491822 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"660","1.152512","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=493072 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"661","1.152515","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=494322 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"662","1.152517","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=495572 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"663","1.152691","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=496822 Win=131072 Len=0"
"664","1.153499","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=496822 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"665","1.153501","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=498072 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"666","1.153506","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=499322 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"667","1.153507","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=500572 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"668","1.153508","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","Application Data, Application Data"
"669","1.153509","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1255","https(443)  >  54376 [PSH, ACK] Seq=503072 Ack=2455 Win=32768 Len=1201 [TCP segment of a reassembled PDU]"
"670","1.153510","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=504273 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"671","1.153622","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=505523 Win=131072 Len=0"
"672","1.157189","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=505523 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"673","1.157194","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=506773 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"674","1.157199","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=508023 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"675","1.157201","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=509273 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"676","1.157202","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=510523 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"677","1.157203","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","180","https(443)  >  54376 [ACK] Seq=511773 Ack=2455 Win=32768 Len=126 [TCP segment of a reassembled PDU]"
"678","1.157204","jsi-cdn.steelcentral.net","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","54","https(443)  >  54379 [ACK] Seq=1 Ack=518 Win=30464 Len=0"
"679","1.157205","jsi-cdn.steelcentral.net","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.2","1304","Server Hello"
"680","1.157207","jsi-cdn.steelcentral.net","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54379 [ACK] Seq=1251 Ack=518 Win=30464 Len=1250 [TCP segment of a reassembled PDU]"
"681","1.157208","jsi-cdn.steelcentral.net","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54379 [ACK] Seq=2501 Ack=518 Win=30464 Len=1250 [TCP segment of a reassembled PDU]"
"682","1.157210","jsi-cdn.steelcentral.net","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.2","1304","Certificate [TCP segment of a reassembled PDU]"
"683","1.157212","jsi-cdn.steelcentral.net","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.2","335","Server Key Exchange, Server Hello Done"
"684","1.157213","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=511899 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"685","1.157215","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=513149 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"686","1.157216","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=514399 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"687","1.157217","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=515649 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"688","1.157371","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=516899 Win=131072 Len=0"
"689","1.157501","eduroam-int-dhcp-97-88-25.ucl.ac.uk","jsi-cdn.steelcentral.net","TCP","54","54379  >  https(443) [ACK] Seq=518 Ack=5282 Win=131072 Len=0"
"690","1.158307","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=516899 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"691","1.158309","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","Application Data [TCP segment of a reassembled PDU]"
"692","1.158314","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=519399 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"693","1.158316","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=520649 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"694","1.158317","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=521899 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"695","1.158318","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=523149 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"696","1.158319","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=524399 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"697","1.158320","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=525649 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"698","1.158423","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=526899 Win=131072 Len=0"
"699","1.165190","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=526899 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"700","1.165192","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=528149 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"701","1.165198","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=529399 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"702","1.165199","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=530649 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"703","1.165200","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=531899 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"704","1.165201","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=533149 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"705","1.165202","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","Application Data, Application Data"
"706","1.165204","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=535649 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"707","1.165205","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=536899 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
